1/1/2022,856293549,1045792580
1/2/2022,844485263.8,856293549
1/3/2022,962579361.6,844485263.8
1/4/2022,1120155964,962579361.6
1/5/2022,1579876581,1120155964
1/6/2022,1392870128,1579876581
1/7/2022,1758014479,1392870128
1/8/2022,1231606641,1758014479
1/9/2022,799526529,1231606641
1/10/2022,1514606543,799526529
1/11/2022,1111791490,1514606543
1/12/2022,1143257697,1111791490
1/13/2022,1157376240,1143257697
1/14/2022,1032742581,1157376240
1/15/2022,688999315.9,1032742581
1/16/2022,785246087.2,688999315.9
1/17/2022,1100356693,785246087.2
1/18/2022,1085637678,1100356693
1/19/2022,1097163237,1085637678
1/20/2022,1191951402,1097163237
1/21/2022,2910668311,1191951402
1/22/2022,2237577487,2910668311
1/23/2022,1377392346,2237577487
1/24/2022,2033057309,1377392346
1/25/2022,1054757268,2033057309
1/26/2022,1597569550,1054757268
1/27/2022,1247674301,1597569550
1/28/2022,1020623015,1247674301
1/29/2022,857466661.3,1020623015
1/30/2022,694639016.2,857466661.3
1/31/2022,847338757.2,694639016.2
2/1/2022,1059054089,847338757.2
2/2/2022,974189338.4,1059054089
2/3/2022,888072034.2,974189338.4
2/4/2022,1047583068,888072034.2
2/5/2022,873461062.5,1047583068
2/6/2022,729300759.2,873461062.5
2/7/2022,960809525.7,729300759.2
2/8/2022,994707704.1,960809525.7
2/9/2022,980467372.1,994707704.1
2/10/2022,1227581592,980467372.1
2/11/2022,1322133036,1227581592
2/12/2022,860877188.5,1322133036
2/13/2022,578454184.6,860877188.5
2/14/2022,775464450.7,578454184.6
2/15/2022,1011393695,775464450.7
2/16/2022,941892785.4,1011393695
2/17/2022,1109283809,941892785.4
2/18/2022,910307300.4,1109283809
2/19/2022,615512976.8,910307300.4
2/20/2022,940403427.9,615512976.8
2/21/2022,1361650974,940403427.9
2/22/2022,1051124810,1361650974
2/23/2022,838471231.3,1051124810
2/24/2022,1999526333,838471231.3
2/25/2022,1249353445,1999526333
2/26/2022,759648446.7,1249353445
2/27/2022,1083913988,759648446.7
2/28/2022,1218058231,1083913988
3/1/2022,1138033446,1218058231
3/2/2022,1169165282,1138033446
3/3/2022,710465672.9,1169165282
3/4/2022,987737948.6,710465672.9
3/5/2022,520853289.3,987737948.6
3/6/2022,602395399.9,520853289.3
3/7/2022,889714201.8,602395399.9
3/8/2022,937660679.5,889714201.8
3/9/2022,850142443.1,937660679.5
3/10/2022,696050440.3,850142443.1
3/11/2022,718805684.1,696050440.3
3/12/2022,364045424.8,718805684.1
3/13/2022,536147197.5,364045424.8
3/14/2022,637799809.8,536147197.5
3/15/2022,702264938.5,637799809.8
3/16/2022,1050826087,702264938.5
3/17/2022,983148379.7,1050826087
3/18/2022,1230335311,983148379.7
3/19/2022,706041920.5,1230335311
3/20/2022,714713557.3,706041920.5
3/21/2022,777610560.9,714713557.3
3/22/2022,886568595.5,777610560.9
3/23/2022,771407991.1,886568595.5
3/24/2022,1031806928,771407991.1
3/25/2022,928174833.6,1031806928
3/26/2022,542623037,928174833.6
3/27/2022,747708057.8,542623037
3/28/2022,1114700795,747708057.8
3/29/2022,1136118125,1114700795
3/30/2022,1052265184,1136118125
3/31/2022,1031456673,1052265184
4/1/2022,1115124336,1031456673
4/2/2022,1020935871,1115124336
4/3/2022,835998764.7,1020935871
4/4/2022,1050493950,835998764.7
4/5/2022,874609631.9,1050493950
4/6/2022,1360562884,874609631.9
4/7/2022,1011675964,1360562884
4/8/2022,1068757075,1011675964
4/9/2022,665042828.5,1068757075
4/10/2022,542546943.5,665042828.5
4/11/2022,1427533406,542546943.5
4/12/2022,1108663985,1427533406
4/13/2022,900754892.6,1108663985
4/14/2022,779979871.2,900754892.6
4/15/2022,732917941.1,779979871.2
4/16/2022,446517432.2,732917941.1
4/17/2022,639079433.8,446517432.2
4/18/2022,822809969.8,639079433.8
4/19/2022,668488387.7,822809969.8
4/20/2022,857284501.3,668488387.7
4/21/2022,860613575.4,857284501.3
4/22/2022,726802551.6,860613575.4
4/23/2022,414187557.6,726802551.6
4/24/2022,421383501.3,414187557.6
4/25/2022,955266917.7,421383501.3
4/26/2022,788759612.1,955266917.7
4/27/2022,785664200.5,788759612.1
4/28/2022,1027376885,785664200.5
4/29/2022,993445355.7,1027376885
4/30/2022,1089547385,993445355.7
5/1/2022,948123539.7,1089547385
5/2/2022,897157764.3,948123539.7
5/3/2022,732215616.9,897157764.3
5/4/2022,1015841281,732215616.9
5/5/2022,950080995.5,1015841281
5/6/2022,1134293220,950080995.5
5/7/2022,687464815,1134293220
5/8/2022,1409682408,687464815
5/9/2022,2267778801,1409682408
5/10/2022,1856528232,2267778801
5/11/2022,3008871430,1856528232
5/12/2022,3269285750,3008871430
5/13/2022,1799906285,3269285750
5/14/2022,908259334.3,1799906285
5/15/2022,692705523.6,908259334.3
5/16/2022,1059452355,692705523.6
5/17/2022,739649051,1059452355
5/18/2022,752966955.7,739649051
5/19/2022,1038176738,752966955.7
5/20/2022,747488354.1,1038176738
5/21/2022,603718474.2,747488354.1
5/22/2022,470461322.1,603718474.2
5/23/2022,716448408.7,470461322.1
5/24/2022,559878130,716448408.7
5/25/2022,660954929.6,559878130
5/26/2022,1197767772,660954929.6
5/27/2022,1037394495,1197767772
5/28/2022,649058685.2,1037394495
5/29/2022,353143534.4,649058685.2
5/30/2022,919607647.2,353143534.4
5/31/2022,609722140.4,919607647.2
6/1/2022,725462900.2,609722140.4
6/2/2022,631807926.2,725462900.2
6/3/2022,516597959,631807926.2
6/4/2022,369783525.7,516597959
6/5/2022,388044509.4,369783525.7
6/6/2022,601266333.5,388044509.4
6/7/2022,872930767.2,601266333.5
6/8/2022,811968934.6,872930767.2
6/9/2022,473905129.3,811968934.6
6/10/2022,995110605.4,473905129.3
6/11/2022,921582746,995110605.4
6/12/2022,1031521443,921582746
6/13/2022,2414043182,1031521443
6/14/2022,1658797393,2414043182
6/15/2022,1784051044,1658797393
6/16/2022,926133159.5,1784051044
6/17/2022,741844250.3,926133159.5
6/18/2022,1068509182,741844250.3
6/19/2022,1102019671,1068509182
6/20/2022,877793022.2,1102019671
6/21/2022,750381242.9,877793022.2
6/22/2022,611971119,750381242.9
6/23/2022,662005555.3,611971119
6/24/2022,690648292.2,662005555.3
6/25/2022,432611132.7,690648292.2
6/26/2022,411877983.2,432611132.7
6/27/2022,377005565.7,411877983.2
6/28/2022,492883677.8,377005565.7
6/29/2022,573856107.3,492883677.8
6/30/2022,665006481.9,573856107.3
7/1/2022,700134016.1,665006481.9
7/2/2022,337294601,700134016.1
7/3/2022,318228816.5,337294601
7/4/2022,500408707.2,318228816.5
7/5/2022,563054126.2,500408707.2
7/6/2022,655467871.2,563054126.2
7/7/2022,494023617.7,655467871.2
7/8/2022,616837899.7,494023617.7
7/9/2022,316936831.3,616837899.7
7/10/2022,294028617.7,316936831.3
7/11/2022,410382682.3,294028617.7
7/12/2022,462573404.7,410382682.3
7/13/2022,656308036.3,462573404.7
7/14/2022,578916086.5,656308036.3
7/15/2022,730608487.8,578916086.5
7/16/2022,734260081.6,730608487.8
7/17/2022,653433083.5,734260081.6
7/18/2022,1060845222,653433083.5
7/19/2022,1017432531,1060845222
7/20/2022,899726757.1,1017432531
7/21/2022,756331247.9,899726757.1
7/22/2022,624889893.2,756331247.9
7/23/2022,580004022.5,624889893.2
7/24/2022,595112701.4,580004022.5
7/25/2022,677156500.5,595112701.4
7/26/2022,650205591.8,677156500.5
7/27/2022,934149837.9,650205591.8
7/28/2022,1083330262,934149837.9
7/29/2022,846018245.7,1083330262
7/30/2022,527289920.1,846018245.7
7/31/2022,495699136,527289920.1
8/1/2022,583450147,495699136
8/2/2022,828187208.2,583450147
8/3/2022,543175942.8,828187208.2
8/4/2022,546587791.3,543175942.8
8/5/2022,699457294.8,546587791.3
8/6/2022,349304092.7,699457294.8
8/7/2022,336667257.1,349304092.7
8/8/2022,636756289.5,336667257.1
8/9/2022,587468587.3,636756289.5
8/10/2022,852965210.3,587468587.3
8/11/2022,829112300.2,852965210.3
8/12/2022,564327788.5,829112300.2
8/13/2022,524171058.8,564327788.5
8/14/2022,496279222.6,524171058.8
8/15/2022,756693421,496279222.6
8/16/2022,562509407.5,756693421
8/17/2022,707238301.3,562509407.5
8/18/2022,512997906.6,707238301.3
8/19/2022,794201230.6,512997906.6
8/20/2022,613829116.1,794201230.6
8/21/2022,589315660.9,613829116.1
8/22/2022,643573534.2,589315660.9
8/23/2022,845914271.7,643573534.2
8/24/2022,567996691,845914271.7
8/25/2022,505232223.3,567996691
8/26/2022,721307016.7,505232223.3
8/27/2022,487618710,721307016.7
8/28/2022,434483816.7,487618710
8/29/2022,599172050.3,434483816.7
8/30/2022,689077651.8,599172050.3
8/31/2022,770505338.8,689077651.8
9/1/2022,638057143.6,770505338.8
9/2/2022,617634283.1,638057143.6
9/3/2022,290867893.3,617634283.1
9/4/2022,280542579.9,290867893.3
9/5/2022,446050859.5,280542579.9
9/6/2022,693958085.2,446050859.5
9/7/2022,675107961.1,693958085.2
9/8/2022,503202651,675107961.1
9/9/2022,573619641.1,503202651
9/10/2022,419683321.7,573619641.1
9/11/2022,357676987.9,419683321.7
9/12/2022,538621396.7,357676987.9
9/13/2022,807327295.2,538621396.7
9/14/2022,596135786.1,807327295.2
9/15/2022,670545841.4,596135786.1
9/16/2022,467496263.1,670545841.4
9/17/2022,251351014,467496263.1
9/18/2022,316143836.3,251351014
9/19/2022,518619606.9,316143836.3
9/20/2022,393535990.8,518619606.9
9/21/2022,569654282,393535990.8
9/22/2022,495423324.9,569654282
9/23/2022,489384390.4,495423324.9
9/24/2022,294497611.7,489384390.4
9/25/2022,240515725.3,294497611.7
9/26/2022,404950720.9,240515725.3
9/27/2022,554952042.8,404950720.9
9/28/2022,553976854.4,554952042.8
9/29/2022,427700038.7,553976854.4
9/30/2022,442370785.1,427700038.7
10/1/2022,185985381.3,442370785.1
10/2/2022,240548985.4,185985381.3
10/3/2022,432592412.9,240548985.4
10/4/2022,350536931.2,432592412.9
10/5/2022,312402034.7,350536931.2
10/6/2022,475649420.3,312402034.7
10/7/2022,349681750.3,475649420.3
10/8/2022,134498236.5,349681750.3
10/9/2022,170260725.5,134498236.5
10/10/2022,258582379.6,170260725.5
10/11/2022,266666546.3,258582379.6
10/12/2022,190452464.2,266666546.3
10/13/2022,487443348,190452464.2
10/14/2022,444957573.7,487443348
10/15/2022,186802794.5,444957573.7
10/16/2022,242297016.6,186802794.5
10/17/2022,418202746.3,242297016.6
10/18/2022,379650188.1,418202746.3
10/19/2022,296626654.7,379650188.1
10/20/2022,281716034.2,296626654.7
10/21/2022,402288524.2,281716034.2
10/22/2022,207133500.8,402288524.2
10/23/2022,285780443.6,207133500.8
10/24/2022,344028865.4,285780443.6
10/25/2022,857369554.5,344028865.4
10/26/2022,852487985.6,857369554.5
10/27/2022,598770470.2,852487985.6
10/28/2022,603226152.9,598770470.2
10/29/2022,704834656.3,603226152.9
10/30/2022,442661796.1,704834656.3
10/31/2022,612900696.6,442661796.1
11/1/2022,406079926.1,612900696.6
11/2/2022,810207352.8,406079926.1
11/3/2022,405464046.8,810207352.8
11/4/2022,926963628.9,405464046.8
11/5/2022,333222029.8,926963628.9
11/6/2022,366456425.7,333222029.8
11/7/2022,608521810.6,366456425.7
11/8/2022,2031849014,608521810.6
11/9/2022,2287726903,2031849014
11/10/2022,1831205063,2287726903
11/11/2022,1126553681,1831205063
11/12/2022,821541784.9,1126553681
11/13/2022,506255084.6,821541784.9
11/14/2022,828481200.8,506255084.6
11/15/2022,581068376.4,828481200.8
11/16/2022,528377423.8,581068376.4
11/17/2022,415880632.3,528377423.8
11/18/2022,321312998.4,415880632.3
11/19/2022,216070668.1,321312998.4
11/20/2022,434094225,216070668.1
11/21/2022,720178619.9,434094225
11/22/2022,639511008.5,720178619.9
11/23/2022,473697013.3,639511008.5
11/24/2022,426189988.1,473697013.3
11/25/2022,360165799.6,426189988.1
11/26/2022,313783295.2,360165799.6
11/27/2022,248070561.3,313783295.2
11/28/2022,335833265.5,248070561.3
11/29/2022,322745141.3,335833265.5
11/30/2022,561916157.2,322745141.3
12/1/2022,294190751.4,561916157.2
12/2/2022,292892650.4,294190751.4
12/3/2022,186833994.7,292892650.4
12/4/2022,226759744.9,186833994.7
12/5/2022,320482007.4,226759744.9
12/6/2022,321005699.8,320482007.4
12/7/2022,250878784.4,321005699.8
12/8/2022,328202248.8,250878784.4
12/9/2022,245119729.4,328202248.8
12/10/2022,182939175.4,245119729.4
12/11/2022,171237059,182939175.4
12/12/2022,267955606.4,171237059
12/13/2022,561992449.5,267955606.4
12/14/2022,422055144.5,561992449.5
12/15/2022,290801443.9,422055144.5
12/16/2022,524971215.6,290801443.9
12/17/2022,330271721.1,524971215.6
12/18/2022,166843194.1,330271721.1
12/19/2022,270210549.9,166843194.1
12/20/2022,339784255,270210549.9
12/21/2022,164929573.6,339784255
12/22/2022,245399517.6,164929573.6
12/23/2022,209016091,245399517.6
12/24/2022,86586133.04,209016091
12/25/2022,154819318.8,86586133.04
12/26/2022,130293607.7,154819318.8
12/27/2022,238267219.9,130293607.7
12/28/2022,259448003.3,238267219.9
12/29/2022,202646570,259448003.3
12/30/2022,154399495.5,202646570
12/31/2022,239958776,154399495.5
